language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,repository_full_name,target_language,language_stats,target_language_bytes,total_language_bytes,target_language_share,language_threshold,language_threshold_pass,default_branch_commit_count_in_window,closed_issue_count_in_window,closed_issue_count_available,enrichment_status,enrichment_failure_reason
JavaScript,False,,,8843683,MDEwOlJlcG9zaXRvcnk4ODQzNjgz,Chart.js,chartjs/Chart.js,https://github.com/chartjs/Chart.js,Simple HTML5 Charts using the <canvas> tag,JavaScript,67397,67397,11953,555,False,False,True,False,2013-03-17T23:56:36Z,2026-04-28T18:42:00Z,2026-04-16T11:49:43Z,master,chartjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,21,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.yml;test/BasicChartWebWorker.js;test/fixtures;test/fixtures/controller.bar;test/fixtures/controller.bar/aligned-pixels.js;test/fixtures/controller.bar/aligned-pixels.png;test/fixtures/controller.bar/backgroundColor;test/fixtures/controller.bar/backgroundColor/indexable.js;test/fixtures/controller.bar/backgroundColor/indexable.png,.github/workflows/ci.yml;.github/workflows/compressed-size.yml;.github/workflows/deploy-docs.yml;.github/workflows/release-drafter.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/docs.yml;.github/ISSUE_TEMPLATE/feature.yml;.github/PULL_REQUEST_TEMPLATE.md;docs/developers/contributing.md,False,1943,data\raw\repo_metadata\chartjs_chart_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,20,chartjs/Chart.js,JavaScript,"{""HTML"":2286,""JavaScript"":1223930,""Shell"":2450,""TypeScript"":148768}",1223930,1377434,0.8885579998751302,0.7,True,95,135,True,enriched,
JavaScript,False,,,147350463,MDEwOlJlcG9zaXRvcnkxNDczNTA0NjM=,33-js-concepts,leonardomso/33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜 33 JavaScript concepts every developer should know.,JavaScript,66350,66350,9194,2,False,False,True,False,2018-09-04T13:27:04Z,2026-04-28T17:55:05Z,2026-04-12T14:37:20Z,master,leonardomso,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,22,screened,final_sample_only,True,3,3,,True,True,False,True,2025-01-01,5,True,True,True,tests;tests/advanced-topics;tests/advanced-topics/algorithms-big-o;tests/advanced-topics/algorithms-big-o/algorithms-big-o.test.js;tests/advanced-topics/data-structures;tests/advanced-topics/data-structures/data-structures.test.js;tests/advanced-topics/design-patterns;tests/advanced-topics/design-patterns/design-patterns.test.js;tests/advanced-topics/error-handling;tests/advanced-topics/error-handling/error-handling.test.js,.github/workflows/tests.yml,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,272,data\raw\repo_metadata\leonardomso_33_js_concepts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,21,leonardomso/33-js-concepts,JavaScript,"{""JavaScript"":1393792}",1393792,1393792,1.0,0.7,True,131,20,True,enriched,
JavaScript,False,,,3678731,MDEwOlJlcG9zaXRvcnkzNjc4NzMx,webpack,webpack/webpack,https://github.com/webpack/webpack,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",JavaScript,65782,65782,9361,204,False,False,True,False,2012-03-10T10:08:14Z,2026-04-28T18:06:50Z,2026-04-28T19:06:51Z,main,webpack,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,23,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,declarations.test.d.ts;test;test/AbstractMethodError.unittest.js;test/AppendOnlyStackedSet.unittest.js;test/ArrayHelpers.unittest.js;test/BannerPlugin.test.js;test/BenchmarkTestCases.benchmark.mjs;test/BinaryMiddleware.unittest.js;test/BuildDependencies.longtest.js;test/ChangesAndRemovals.test.js,.github/workflows/benchmarks.yml;.github/workflows/dependabot.yml;.github/workflows/dependency-review.yml;.github/workflows/examples.yml;.github/workflows/pr-quality.yml;.github/workflows/publish-to-pkg-pr-new.yml;.github/workflows/release-announcement.yml;.github/workflows/release.yml;.github/workflows/test.yml,CONTRIBUTING.md;GOVERNANCE.md,False,13845,data\raw\repo_metadata\webpack_webpack_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,22,webpack/webpack,JavaScript,"{""CSS"":232782,""CoffeeScript"":325,""HTML"":271,""JavaScript"":7535044,""Less"":843,""Perl"":4,""Pug"":130,""SCSS"":32,""TypeScript"":11202,""WebAssembly"":10257}",7535044,7790890,0.9671608763568732,0.7,True,1835,476,True,enriched,
JavaScript,False,,,33263118,MDEwOlJlcG9zaXRvcnkzMzI2MzExOA==,uBlock,gorhill/uBlock,https://github.com/gorhill/uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,JavaScript,63697,63697,4059,17,False,False,True,False,2015-04-01T17:51:11Z,2026-04-28T19:08:49Z,2026-04-28T14:09:55Z,master,gorhill,User,GPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,24,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,docs/tests;docs/tests/css-selector-based-cosmetic-filters.html;docs/tests/hnbigset-benchmark.html;docs/tests/hnset-benchmark.html;docs/tests/hntrie-test.html;docs/tests/hostname-pool.js;docs/tests/index.html;docs/tests/procedural-cosmetic-filters.html;docs/tests/procedural-html-filters.html;docs/tests/scriptlet-injection-filters-1.html,.github/workflows/RELEASE.HEAD.md;.github/workflows/main.yml,.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md,False,1260,data\raw\repo_metadata\gorhill_ublock_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,23,gorhill/uBlock,JavaScript,"{""CSS"":167900,""HTML"":119827,""JavaScript"":3064458,""Makefile"":5070,""Python"":2823,""Shell"":19862,""WebAssembly"":71321}",3064458,3451261,0.8879241529400413,0.7,True,1940,0,True,enriched,
JavaScript,False,,,3955647,MDEwOlJlcG9zaXRvcnkzOTU1NjQ3,lodash,lodash/lodash,https://github.com/lodash/lodash,"A modern JavaScript utility library delivering modularity, performance, & extras.",JavaScript,61260,61260,7152,142,False,False,True,False,2012-04-07T04:11:46Z,2026-04-28T18:24:09Z,2026-04-22T18:47:42Z,main,lodash,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,26,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/asset;test/asset/test-ui.js;test/asset/worker.js;test/backbone.html;test/fp.html;test/index.html;test/playwright-runner.spec.js;test/remove.js;test/test-fp.js,.github/workflows/browser-testing.yml;.github/workflows/ci-bun.yml;.github/workflows/ci-dist-sync.yml;.github/workflows/ci-docs.yml;.github/workflows/ci-node.yml;.github/workflows/codeql.yml;.github/workflows/renovate.yml;.github/workflows/scorecards.yml,.github/CONTRIBUTING.md;GOVERNANCE.md;SECURITY.md,False,187,data\raw\repo_metadata\lodash_lodash_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,24,lodash/lodash,JavaScript,"{""EJS"":8545,""HTML"":35861,""JavaScript"":1542993}",1542993,1587399,0.9720259367682605,0.7,True,20,98,True,enriched,
JavaScript,False,,,92443980,MDEwOlJlcG9zaXRvcnk5MjQ0Mzk4MA==,drawio-desktop,jgraph/drawio-desktop,https://github.com/jgraph/drawio-desktop,Official electron build of draw.io,JavaScript,60755,60755,5660,65,False,False,True,False,2017-05-25T20:58:42Z,2026-04-28T16:31:20Z,2026-04-25T06:06:06Z,dev,jgraph,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,28,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/electron-builder-win.yml;.github/workflows/electron-builder.yml;.github/workflows/hash-gen.yml;.github/workflows/prepare-release.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CODE_OF_CONDUCT.md;SECURITY.md,False,74,data\raw\repo_metadata\jgraph_drawio_desktop_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,25,jgraph/drawio-desktop,JavaScript,"{""HTML"":1761,""JavaScript"":90163,""Shell"":2962}",90163,94886,0.9502244799021984,0.7,True,273,538,True,enriched,
JavaScript,False,,,4311796,MDEwOlJlcG9zaXRvcnk0MzExNzk2,markdown-here,adam-p/markdown-here,https://github.com/adam-p/markdown-here,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",JavaScript,60181,60181,11082,319,False,False,True,False,2012-05-13T03:27:22Z,2026-04-28T03:13:50Z,2025-08-22T00:21:50Z,master,adam-p,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,29,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,False,True,src/common/test;src/common/test/chai.js;src/common/test/common-logic-test.js;src/common/test/index.html;src/common/test/markdown-here-test.js;src/common/test/markdown-render-test.js;src/common/test/mdh-html-to-text-test.js;src/common/test/mocha.css;src/common/test/mocha.js;src/common/test/options-store-test.js,,CONTRIBUTING.md,False,485,data\raw\repo_metadata\adam_p_markdown_here_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,26,adam-p/markdown-here,JavaScript,"{""CSS"":838403,""HTML"":33294,""JavaScript"":2219827,""Makefile"":252}",2219827,3091776,0.7179779518309217,0.7,True,44,23,True,enriched,
JavaScript,False,,,167174,MDEwOlJlcG9zaXRvcnkxNjcxNzQ=,jquery,jquery/jquery,https://github.com/jquery/jquery,jQuery JavaScript Library,JavaScript,59841,59841,20456,89,False,False,True,False,2009-04-03T15:20:14Z,2026-04-28T14:40:27Z,2026-04-21T20:35:10Z,main,jquery,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,30,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/bundler_smoke_tests;test/bundler_smoke_tests/lib;test/bundler_smoke_tests/lib/run-rollup.js;test/bundler_smoke_tests/lib/run-webpack.js;test/bundler_smoke_tests/lib/utils.js;test/bundler_smoke_tests/rollup-commonjs.config.js;test/bundler_smoke_tests/rollup-pure-esm.config.js;test/bundler_smoke_tests/run-jsdom-tests.js;test/bundler_smoke_tests/src-esm-commonjs,.github/workflows/browser-tests-beta.yml;.github/workflows/browser-tests.yml;.github/workflows/browserstack-dispatch.yml;.github/workflows/browserstack.yml;.github/workflows/codeql-analysis.yml;.github/workflows/filestash.yml;.github/workflows/lock-threads.yml;.github/workflows/node.js.yml;.github/workflows/verify-release.yml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,419,data\raw\repo_metadata\jquery_jquery_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,27,jquery/jquery,JavaScript,"{""CSS"":2254,""HTML"":69036,""JavaScript"":1329907,""PHP"":9677,""Shell"":2571}",1329907,1413445,0.9408975941759319,0.7,True,146,85,True,enriched,
JavaScript,False,,,649170660,R_kgDOJrGO5A,anything-llm,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configuration.,JavaScript,59156,59156,6383,343,False,False,True,False,2023-06-04T02:29:14Z,2026-04-28T18:45:21Z,2026-04-28T19:04:31Z,master,Mintplex-Labs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,31,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cloud-deployments/helm/charts/anythingllm/templates/tests;cloud-deployments/helm/charts/anythingllm/templates/tests/test-connection.yaml;collector/__tests__;collector/__tests__/utils;collector/__tests__/utils/WhisperProviders;collector/__tests__/utils/WhisperProviders/ffmpeg;collector/__tests__/utils/WhisperProviders/ffmpeg/index.test.js;collector/__tests__/utils/downloadURIToFile;collector/__tests__/utils/downloadURIToFile/index.test.js;collector/__tests__/utils/extensions,.github/workflows/build-and-push-image-semver.yaml;.github/workflows/build-and-push-image.yaml;.github/workflows/build-qa-tag.yaml;.github/workflows/check-package-versions.yaml;.github/workflows/check-translations.yaml;.github/workflows/cleanup-qa-tag.yaml;.github/workflows/lint.yaml;.github/workflows/run-tests.yaml;.github/workflows/sponsors.yaml,.github/ISSUE_TEMPLATE/01_bug.yml;.github/ISSUE_TEMPLATE/02_feature.yml;.github/ISSUE_TEMPLATE/03_documentation.yml;.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md;SECURITY.md,False,2010,data\raw\repo_metadata\mintplex_labs_anything_llm_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,28,Mintplex-Labs/anything-llm,JavaScript,"{""CSS"":78936,""Dockerfile"":20206,""Go Template"":1822,""HCL"":1211,""HTML"":4112,""JavaScript"":7024911,""Shell"":4078}",7024911,7135276,0.9845324833965778,0.7,True,1395,2509,True,enriched,
JavaScript,True,boilerplate; template,description; full_name; name; topics,486550,MDEwOlJlcG9zaXRvcnk0ODY1NTA=,html5-boilerplate,h5bp/html5-boilerplate,https://github.com/h5bp/html5-boilerplate,"A professional front-end template for building fast, robust, and adaptable web apps or sites.",JavaScript,57436,57436,12309,28,False,False,True,False,2010-01-24T18:03:24Z,2026-04-28T13:19:21Z,2026-04-27T07:52:16Z,main,h5bp,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,34,screened,final_sample_only,True,3,3,,False,True,True,True,2025-01-01,5,True,True,True,test;test/file_content.mjs;test/file_existence.mjs,.github/workflows/build-dist.yml;.github/workflows/codeql-analysis.yml;.github/workflows/dependency-review.yml;.github/workflows/ossf-scorecard.yml;.github/workflows/publish.yml;.github/workflows/push-to-template.yml;.github/workflows/spellcheck.yml;.github/workflows/test.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;.github/SUPPORT.md,False,94,data\raw\repo_metadata\h5bp_html5_boilerplate_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,30,h5bp/html5-boilerplate,JavaScript,"{""HTML"":1922,""JavaScript"":10162}",10162,12084,0.840946706388613,0.7,True,75,33,True,enriched,
JavaScript,False,,,127407957,MDEwOlJlcG9zaXRvcnkxMjc0MDc5NTc=,leetcode,azl397985856/leetcode,https://github.com/azl397985856/leetcode,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),JavaScript,55788,55788,9429,10,False,False,True,False,2018-03-30T09:13:51Z,2026-04-28T13:11:42Z,2025-07-16T09:42:17Z,master,azl397985856,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,37,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/calibreapp-image-actions.yml;.github/workflows/ci.yml,.github/ISSUE_TEMPLATE/daily-problem.md;.github/ISSUE_TEMPLATE/translation.md;CONTRIBUTING.md,False,885,data\raw\repo_metadata\azl397985856_leetcode_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,32,azl397985856/leetcode,JavaScript,"{""JavaScript"":14224,""Python"":2540,""Ruby"":218}",14224,16982,0.8375927452596867,0.7,True,49,5,True,enriched,
JavaScript,False,,,110446844,MDEwOlJlcG9zaXRvcnkxMTA0NDY4NDQ=,marktext,marktext/marktext,https://github.com/marktext/marktext,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",JavaScript,55619,55619,4152,1432,False,False,True,False,2017-11-12T16:05:25Z,2026-04-28T17:55:12Z,2026-03-04T13:37:12Z,develop,marktext,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,38,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc;test/e2e;test/e2e/data;test/e2e/data/xss.md;test/e2e/helpers.js;test/e2e/launch.spec.js;test/e2e/playwright.config.js;test/e2e/xss.spec.js;test/specs,.github/workflows/build.yml;.github/workflows/release.yml,.github/CODE_OF_CONDUCT.md;.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/question.md;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,1017,data\raw\repo_metadata\marktext_marktext_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,33,marktext/marktext,JavaScript,"{""CSS"":119672,""EJS"":2965,""HTML"":747,""JavaScript"":1254582,""NSIS"":198,""Vue"":259308}",1254582,1637472,0.7661700474878349,0.7,True,4,41,True,enriched,
JavaScript,False,,,1663468,MDEwOlJlcG9zaXRvcnkxNjYzNDY4,pdf.js,mozilla/pdf.js,https://github.com/mozilla/pdf.js,PDF Reader in JavaScript,JavaScript,53207,53207,10602,447,False,False,True,False,2011-04-26T06:32:03Z,2026-04-28T19:04:27Z,2026-04-28T13:25:15Z,master,mozilla,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,39,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.gitignore;test/add_test.mjs;test/annotation_layer_builder_overrides.css;test/bidi;test/bidi/BidiCharacterTest.txt;test/bidi/BidiTest.txt;test/chromium;test/chromium/test-telemetry.js;test/components,.github/workflows/ci.yml;.github/workflows/codeql.yml;.github/workflows/coverage.yml;.github/workflows/fluent_linter.yml;.github/workflows/font_tests.yml;.github/workflows/integration_tests.yml;.github/workflows/lint.yml;.github/workflows/notify-pdf-sync.yml;.github/workflows/prefs_tests.yml;.github/workflows/publish_release.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature.yml;.github/SECURITY.md;CODE_OF_CONDUCT.md;external/dist/CODE_OF_CONDUCT.md,False,2644,data\raw\repo_metadata\mozilla_pdf_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,34,mozilla/pdf.js,JavaScript,"{""CSS"":254205,""Fluent"":2573135,""HTML"":102475,""JavaScript"":7005777,""TypeScript"":1336}",7005777,9936928,0.7050244300854348,0.7,True,3153,921,True,enriched,
JavaScript,False,,,75104123,MDEwOlJlcG9zaXRvcnk3NTEwNDEyMw==,prettier,prettier/prettier,https://github.com/prettier/prettier,Prettier is an opinionated code formatter.,JavaScript,51832,51832,4705,1472,False,False,True,False,2016-11-29T17:13:37Z,2026-04-28T15:04:14Z,2026-04-28T08:46:50Z,main,prettier,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,41,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,scripts/release/tests;scripts/release/tests/publish-to-npm.test.js;scripts/release/tests/validate-new-version.test.js;scripts/release/tests/version-check.test.js;tests;tests/config;tests/config/browser-prettier;tests/config/browser-prettier/browser-prettier.js;tests/config/browser-prettier/browser.js;tests/config/browser-prettier/index.html,.github/workflows/_build.yml;.github/workflows/autofix.yml;.github/workflows/bundler-friendly.yml;.github/workflows/check-sizes.yml;.github/workflows/cleanup-cspell.yml;.github/workflows/codeql.yml;.github/workflows/dev-package-test.yml;.github/workflows/dev-test.yml;.github/workflows/eslint-rules.yml;.github/workflows/lint.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/formatting.md;.github/ISSUE_TEMPLATE/integration.md;.github/PULL_REQUEST_TEMPLATE.md;.github/SECURITY.md;CONTRIBUTING.md,False,12494,data\raw\repo_metadata\prettier_prettier_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,36,prettier/prettier,JavaScript,"{""CSS"":123156,""HTML"":122112,""Handlebars"":31444,""JavaScript"":3421348,""Less"":41474,""MDX"":7862,""SCSS"":62541,""Shell"":519,""TypeScript"":253078,""Vue"":39374}",3421348,4102908,0.8338836747009681,0.7,True,1803,593,True,enriched,
JavaScript,False,,,162279822,MDEwOlJlcG9zaXRvcnkxNjIyNzk4MjI=,Motrix,agalwood/Motrix,https://github.com/agalwood/Motrix,A full-featured download manager.,JavaScript,51542,51542,4867,776,False,False,True,False,2018-12-18T11:45:05Z,2026-04-28T18:37:15Z,2024-07-11T12:09:20Z,master,agalwood,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,42,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,False,True,True,,.github/workflows/codeql-analysis.yml;.github/workflows/release.yml;.travis.yml;appveyor.yml,.github/ISSUE_TEMPLATE/1_bug_report.yml;.github/ISSUE_TEMPLATE/2_bug_report_cn.yml;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/feature_request_cn.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,659,data\raw\repo_metadata\agalwood_motrix_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,37,agalwood/Motrix,JavaScript,"{""EJS"":1658,""HTML"":504,""JavaScript"":626303,""SCSS"":56969,""Vue"":196550}",626303,881984,0.7101069860677744,0.7,True,0,36,True,enriched,
JavaScript,False,,,67186968,MDEwOlJlcG9zaXRvcnk2NzE4Njk2OA==,chinese-poetry,chinese-poetry/chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。 欢迎参加飞书AI先锋诗活动  https://bytedance.aiforce.cloud/app/app_4jvnd48x7khm1",JavaScript,51330,51330,10362,134,False,False,True,False,2016-09-02T03:32:25Z,2026-04-28T18:41:39Z,2026-04-28T09:07:55Z,master,chinese-poetry,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,43,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,False,,.github/workflows/test.yml;.travis.yml,,False,2312,data\raw\repo_metadata\chinese_poetry_chinese_poetry_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,38,chinese-poetry/chinese-poetry,JavaScript,"{""JavaScript"":31293,""Python"":9299}",31293,40592,0.7709154513204572,0.7,True,10,6,True,enriched,
JavaScript,False,,,128907699,MDEwOlJlcG9zaXRvcnkxMjg5MDc2OTk=,dayjs,iamkun/dayjs,https://github.com/iamkun/dayjs,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,JavaScript,48629,48629,2428,1210,False,False,True,False,2018-04-10T09:26:44Z,2026-04-28T10:46:59Z,2026-04-17T21:46:01Z,dev,iamkun,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,47,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__mocks__;test/__mocks__/dayjs.js;test/browser.spec.js;test/comparison.test.js;test/constructor.test.js;test/display.test.js;test/get-set.test.js;test/issues;test/issues/issue2027.correct-order.test.js,.github/workflows/check.yml;.github/workflows/lint-test.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/--bug-report.md;CONTRIBUTING.md,False,446,data\raw\repo_metadata\iamkun_dayjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,40,iamkun/dayjs,JavaScript,"{""JavaScript"":604027}",604027,604027,1.0,0.7,True,110,66,True,enriched,
JavaScript,False,,,58836534,MDEwOlJlcG9zaXRvcnk1ODgzNjUzNA==,algorithm-visualizer,algorithm-visualizer/algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,:fireworks:Interactive Online Platform that Visualizes Algorithms from Code,JavaScript,48509,48509,7587,78,False,False,True,False,2016-05-15T00:27:45Z,2026-04-28T08:54:29Z,2024-06-09T06:54:22Z,master,algorithm-visualizer,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,48,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,False,False,True,,,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,149,data\raw\repo_metadata\algorithm_visualizer_algorithm_visualizer_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,41,algorithm-visualizer/algorithm-visualizer,JavaScript,"{""C++"":973,""HTML"":1286,""Java"":1144,""JavaScript"":92424,""SCSS"":14341}",92424,110168,0.8389368963764432,0.7,True,0,2,True,enriched,
JavaScript,False,,,1424470,MDEwOlJlcG9zaXRvcnkxNDI0NDcw,moment,moment/moment,https://github.com/moment/moment,"Parse, validate, manipulate, and display dates in javascript.",JavaScript,47987,47987,7001,297,False,False,True,False,2011-03-01T02:46:06Z,2026-04-28T10:45:37Z,2024-08-14T17:12:19Z,develop,moment,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,49,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,src/test;src/test/helpers;src/test/helpers/common-locale.js;src/test/helpers/deprecation-handler.js;src/test/helpers/dst.js;src/test/helpers/each-own-prop.js;src/test/helpers/each.js;src/test/helpers/has-own-prop.js;src/test/helpers/object-keys.js;src/test/locale,.github/workflows/npm-grunt.yml;.travis.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CONTRIBUTING.md,False,825,data\raw\repo_metadata\moment_moment_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,42,moment/moment,JavaScript,"{""JavaScript"":10573676,""Shell"":792,""TypeScript"":29569}",10573676,10604037,0.9971368451468059,0.7,True,1,29,True,enriched,
